date,equity,cash,regime,n_positions,drawdown,qqq_close,long_exposure,short_exposure,gross_exposure,net_exposure
2022-01-03T00:00:00Z,100000.0,100000.0,RISK_ON,0,0.0,390.7568054199219,0.0,0.0,0.0,0.0
2022-01-04T00:00:00Z,100000.0,100000.0,RISK_ON,0,0.0,385.68841552734375,0.0,0.0,0.0,0.0
2022-01-05T00:00:00Z,100000.0,100000.0,RISK_ON,0,0.0,373.8397216796875,0.0,0.0,0.0,0.0
2022-01-06T00:00:00Z,100000.0,100000.0,RISK_ON,0,0.0,373.57696533203125,0.0,0.0,0.0,0.0
2022-01-07T00:00:00Z,100000.0,100000.0,RISK_ON,0,0.0,369.5301818847656,0.0,0.0,0.0,0.0
2022-01-10T00:00:00Z,100000.0,100000.0,RISK_ON,0,0.0,369.7733154296875,0.0,0.0,0.0,0.0
2022-01-11T00:00:00Z,100000.0,100000.0,RISK_ON,0,0.0,375.32806396484375,0.0,0.0,0.0,0.0
2022-01-12T00:00:00Z,100000.0,100000.0,RISK_ON,0,0.0,376.8164978027344,0.0,0.0,0.0,0.0
2022-01-13T00:00:00Z,100000.0,100000.0,RISK_ON,0,0.0,367.38995361328125,0.0,0.0,0.0,0.0
2022-01-14T00:00:00Z,100000.0,100000.0,RISK_ON,0,0.0,369.67608642578125,0.0,0.0,0.0,0.0
2022-01-18T00:00:00Z,100000.0,100000.0,RISK_ON,0,0.0,360.47332763671875,0.0,0.0,0.0,0.0
2022-01-19T00:00:00Z,100000.0,100000.0,RISK_ON,0,0.0,356.5140380859375,0.0,0.0,0.0,0.0
2022-01-20T00:00:00Z,100000.0,100000.0,RISK_ON,0,0.0,351.8834533691406,0.0,0.0,0.0,0.0
2022-01-21T00:00:00Z,100000.0,100000.0,RISK_OFF,0,0.0,342.1262512207031,0.0,0.0,0.0,0.0
2022-01-24T00:00:00Z,100000.0,100000.0,RISK_OFF,0,0.0,343.6924743652344,0.0,0.0,0.0,0.0
2022-01-25T00:00:00Z,100000.0,100000.0,RISK_OFF,0,0.0,335.72509765625,0.0,0.0,0.0,0.0
2022-01-26T00:00:00Z,100000.0,100000.0,RISK_OFF,0,0.0,335.1998291015625,0.0,0.0,0.0,0.0
2022-01-27T00:00:00Z,100000.0,100000.0,RISK_OFF,0,0.0,331.8241882324219,0.0,0.0,0.0,0.0
2022-01-28T00:00:00Z,100000.0,100000.0,RISK_OFF,0,0.0,342.2332458496094,0.0,0.0,0.0,0.0
2022-01-31T00:00:00Z,100000.0,100000.0,RISK_OFF,0,0.0,353.17724609375,0.0,0.0,0.0,0.0
2022-02-01T00:00:00Z,100000.0,100000.0,RISK_ON,0,0.0,355.58013916015625,0.0,0.0,0.0,0.0
2022-02-02T00:00:00Z,99992.0,91992.0,RISK_ON,1,8e-05,358.4693298339844,8000.0,0.0,8000.0,8000.0
2022-02-03T00:00:00Z,99919.91251263443,91992.0,RISK_ON,1,0.0008008748736557027,343.9356384277344,7927.912512634432,0.0,7927.912512634432,7927.912512634432
2022-02-04T00:00:00Z,99991.1364491958,91992.0,RISK_OFF,1,8.86355080420617e-05,348.27435302734375,7999.136449195789,0.0,7999.136449195789,7999.136449195789
2022-02-07T00:00:00Z,100079.19595884897,91992.0,RISK_ON,1,0.0,345.4726867675781,8087.19595884897,0.0,8087.19595884897,8087.19595884897
2022-02-08T00:00:00Z,100361.93449517037,91992.0,RISK_ON,1,0.0,349.3541564941406,8369.934495170368,0.0,8369.934495170368,8369.934495170368
2022-02-09T00:00:00Z,100493.59231766533,91992.0,RISK_ON,1,0.0,356.75726318359375,8501.592317665332,0.0,8501.592317665332,8501.592317665332
2022-02-10T00:00:00Z,100518.19651382207,91992.0,RISK_ON,1,0.0,348.682861328125,8526.196513822064,0.0,8526.196513822064,8526.196513822064
2022-02-11T00:00:00Z,100285.09847863353,91992.0,RISK_ON,1,0.002318963563542293,337.6221008300781,8293.098478633536,0.0,8293.098478633536,8293.098478633536
2022-02-14T00:00:00Z,100503.08937600786,91992.0,RISK_OFF,1,0.00015029256729780726,338.0403747558594,8511.089376007858,0.0,8511.089376007858,8511.089376007858
2022-02-15T00:00:00Z,101140.22182719682,91992.0,RISK_OFF,1,0.0,346.4454650878906,9148.221827196816,0.0,9148.221827196816,9148.221827196816
2022-02-16T00:00:00Z,101220.9434889353,91992.0,RISK_OFF,1,0.0,346.3580017089844,9228.943488935298,0.0,9228.943488935298,9228.943488935298
2022-02-17T00:00:00Z,101027.1273462367,91992.0,RISK_OFF,1,0.0019147830085163243,336.05596923828125,9035.127346236693,0.0,9035.127346236693,9035.127346236693
2022-02-18T00:00:00Z,101021.08315744181,91992.0,RISK_OFF,1,0.0019744958365788723,332.2230529785156,9029.083157441815,0.0,9029.083157441815,9029.083157441815
2022-02-22T00:00:00Z,100827.2670147432,91992.0,RISK_OFF,1,0.0038892788450951964,328.88629150390625,8835.267014743213,0.0,8835.267014743213,8835.267014743213
