date,equity,cash,regime,n_positions,drawdown,qqq_close,long_exposure,short_exposure,gross_exposure,net_exposure
2023-01-03T00:00:00Z,100000.0,100000.0,RISK_OFF,0,0.0,259.1838684082031,0.0,0.0,0.0,0.0
2023-01-04T00:00:00Z,99975.0,124975.0,RISK_OFF,1,0.00025,260.41864013671875,0.0,25000.0,25000.0,-25000.0
2023-01-05T00:00:00Z,100366.35640925221,124975.0,RISK_OFF,1,0.0,256.34197998046875,0.0,24608.64359074779,24608.64359074779,-24608.64359074779
2023-01-06T00:00:00Z,99687.1222987607,124975.0,RISK_OFF,1,0.006767547759947332,263.4173889160156,0.0,25287.877701239297,25287.877701239297,-25287.877701239297
2023-01-09T00:00:00Z,99523.42725019975,124975.0,RISK_OFF,1,0.008398523063000833,265.12255859375,0.0,25451.572749800256,25451.572749800256,-25451.572749800256
2023-01-10T00:00:00Z,99307.99431246497,124975.0,RISK_OFF,1,0.010544988725820445,267.3666687011719,0.0,25667.005687535024,25667.005687535024,-25667.005687535024
2023-01-11T00:00:00Z,98863.9449431516,124975.0,RISK_OFF,1,0.014969273767141736,271.9922180175781,0.0,26111.0550568484,26111.0550568484,-26111.0550568484
2023-01-12T00:00:00Z,98722.83761404308,124975.0,RECOVERY,1,0.016375196370659817,273.46209716796875,0.0,26252.16238595692,26252.16238595692,-26252.16238595692
2023-01-13T00:00:00Z,98515.77337656113,98515.77337656113,RECOVERY,0,0.018438280504526564,275.34368896484375,0.0,0.0,0.0,0.0
2023-01-17T00:00:00Z,98515.77337656113,98515.77337656113,RECOVERY,0,0.018438280504526564,275.9023132324219,0.0,0.0,0.0,0.0
2023-01-18T00:00:00Z,98515.77337656113,98515.77337656113,RECOVERY,0,0.018438280504526564,272.3155822753906,0.0,0.0,0.0,0.0
2023-01-19T00:00:00Z,98515.77337656113,98515.77337656113,RECOVERY,0,0.018438280504526564,269.64019775390625,0.0,0.0,0.0,0.0
2023-01-20T00:00:00Z,98515.77337656113,98515.77337656113,RISK_OFF,0,0.018438280504526564,277.0194091796875,0.0,0.0,0.0,0.0
